date,campaign_id,campaign_name,ad_group_id,ad_group_name,search_term,search_term_status,match_type_delivered,impressions,clicks,cost,conversions,conversions_value
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,fortified roof program,NONE,BROAD,3,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,galvalume corrugated metal roof panels,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ice and water shield for roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,malarkey,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ondura roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,orleans sheet metal new orleans,NONE,BROAD,2,1,5.37,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,r panel metal roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,siding,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,soprema gulfport,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,stalwart general contractor llc,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,standing seam near me,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,sunbelt roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,torch down roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,what is a fortified roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,what is r panel metal roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roof restoration,NONE,NEAR_EXACT,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roofers near me,NONE,NEAR_EXACT,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roofing companies near me,NONE,NEAR_EXACT,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roofing contractor near me,NONE,NEAR_EXACT,3,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,free roof estimate,NONE,NEAR_EXACT,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing contractor near me,NONE,NEAR_EXACT,3,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roof waterproofing company near me,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,best roofing companies in new orleans,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,gulf coast roofing,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,lifetime roofing baton rouge,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,magnolia roofing mandeville,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roofers in new orleans,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,three rivers roofing pittsburgh,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-04-18,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,how much is a roof inspection,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roofing companies new orleans,NONE,PHRASE,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,acadian contractors abbeville louisiana,NONE,BROAD,2,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,closest home repair store,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,general contractor near me,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,new orleans roofing,NONE,BROAD,2,1,30.376621,1.0,250.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roof maxx pros and cons,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roofer new orleans,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roofing companies mandeville,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,summit roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,prestige roofing and construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,simplex roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,arc roofing new orleans,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,fortified roof program,NONE,BROAD,4,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,guarantee roofing new orleans,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,house call home inspection,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,roofers gulfport ms,NONE,BROAD,3,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,roofing companies new orleans,NONE,BROAD,2,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,apex roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,epic roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,fortified roof program,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,louisiana roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,priority roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,raycon roofing,NONE,BROAD,2,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,sheet metal roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,weber roofing,NONE,BROAD,4,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,what is a fortified roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roofers near me,NONE,NEAR_EXACT,1,0,0.0,0.0,0.0
2025-04-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,louisiana fortified roof program,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-04-20,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,garcia roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-20,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,mega roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-20,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,revival roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-20,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,fortenberry roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-20,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,fortified roof program,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-20,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,rivera construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-20,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing material,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-20,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,strong roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-20,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,what is fortified roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-20,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,what is the best type of roof to get,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roof repair,ADDED,EXACT,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,tile roof repair near me,NONE,PHRASE,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,b&h roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,copper flashing near me,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,diaz roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,dicor lap sealant near me,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,exterior home experts,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,extreme roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,fortenberry roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,fortified roofing louisiana,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,garcia roofing,NONE,BROAD,1,1,7.089185,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,garcia roofing new orleans,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,hi tech roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,hydro stop roofing,NONE,BROAD,2,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,long beach roofers,NONE,BROAD,2,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,mighty dog roofing,NONE,BROAD,2,2,18.54,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,new orleans roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,robertson roofing belle chasse,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,robertsons roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roof dormer,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roof tech new orleans,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roofer new orleans,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roofing companies near me,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,roofing companies slidell,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,siding repair,NONE,BROAD,2,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,simplex roof,NONE,BROAD,2,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,synergy roofing new orleans,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,taylor made roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,why do they put rocks on a flat roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,allstate exteriors,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,atep enterprises llc,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,b and m roofing,NONE,BROAD,2,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,b&b roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,best choice roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,central states,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,commercial siding contractors,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,corrugated roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,duro last roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,garcia roofing cerca de mi,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,garcia roofing new orleans,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,legacy contracting llc,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,legacy contractors llc,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,patriot roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,premier roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,quality roofing company,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,robinson roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roofing outlet,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,s&b construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,sanderson construction company,NONE,BROAD,2,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,seamless gutter installers near me,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,siding companies near me,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,siding contractors,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,siding work,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,soprema gulfport,NONE,BROAD,1,1,10.17,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,southern home improvement slidell,NONE,BROAD,2,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,tpo roofing system,NONE,BROAD,1,0,0.0,0.0,0.0
2025-04-21,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,fortified roof program,NONE,BROAD,2,0,0.0,0.0,0.0
